employee_id,week,shift_type
1605,4,night
1606,1,morning
1606,2,evening
1606,3,night
1606,4,evening
1607,1,evening
1607,2,night
1607,3,evening
1607,4,evening
1608,1,evening
1608,2,evening
1608,3,morning
1608,4,night
1609,1,evening
1609,2,night
1609,3,morning
1609,4,morning
1610,1,morning
1610,2,evening
1610,3,night
1610,4,night
1611,1,night
1611,2,morning
1611,3,morning
1611,4,evening
1612,1,night
1612,2,evening
1612,3,evening
1612,4,night
1613,1,night
1613,2,morning
1613,3,evening
1613,4,morning
1614,1,morning
1614,2,evening
1614,3,evening
1614,4,morning
1615,1,night
1615,2,evening
1615,3,morning
1615,4,evening
1616,1,morning
1616,2,evening
1616,3,evening
1616,4,morning
1617,1,morning
1617,2,morning
1617,3,evening
1617,4,night
1618,1,evening
1618,2,night
1618,3,morning
1618,4,evening
1619,1,evening
1619,2,morning
1619,3,morning
1619,4,night
1620,1,evening
1620,2,morning
1620,3,morning
1620,4,night
1621,1,morning
1621,2,evening
1621,3,night
1621,4,evening
1622,1,evening
1622,2,evening
1622,3,night
1622,4,night
1623,1,evening
1623,2,morning
1623,3,night
1623,4,evening
1624,1,evening
1624,2,evening
1624,3,night
1624,4,night
1625,1,night
1625,2,evening
1625,3,morning
1625,4,evening
1626,1,evening
1626,2,night
1626,3,morning
1626,4,morning
1627,1,night
1627,2,evening
1627,3,morning
1627,4,night
1628,1,morning
1628,2,night
1628,3,morning
1628,4,evening
1629,1,night
1629,2,evening
1629,3,evening
1629,4,evening
1630,1,morning
1630,2,evening
1630,3,night
1630,4,evening
1631,1,evening
1631,2,morning
1631,3,morning
1631,4,night
1632,1,night
1632,2,night
1632,3,night
1632,4,evening
1633,1,evening
1633,2,evening
1633,3,night
1633,4,morning
1634,1,night
1634,2,evening
1634,3,night
1634,4,morning
1635,1,evening
1635,2,morning
1635,3,evening
1635,4,morning
1636,1,night
1636,2,evening
1636,3,morning
1636,4,evening
1637,1,morning
1637,2,evening
1637,3,evening
1637,4,night
1638,1,evening
1638,2,evening
1638,3,morning
1638,4,evening
1639,1,evening
1639,2,night
1639,3,morning
1639,4,evening
1640,1,morning
1640,2,evening
1640,3,morning
1640,4,morning
1641,1,night
1641,2,evening
1641,3,evening
1641,4,evening
1642,1,night
1642,2,evening
1642,3,evening
1642,4,night
1643,1,night
1643,2,night
1643,3,morning
1643,4,evening
1644,1,night
1644,2,night
1644,3,morning
1644,4,night
1645,1,morning
1645,2,evening
1645,3,morning
1645,4,night
1646,1,night
1646,2,night
1646,3,morning
1646,4,evening
1647,1,morning
1647,2,morning
1647,3,night
1647,4,morning
1648,1,evening
1648,2,morning
1648,3,night
1648,4,morning
1649,1,evening
1649,2,morning
1649,3,morning
1649,4,evening
1650,1,morning
1650,2,evening
1650,3,evening
1650,4,night
1651,1,night
1651,2,morning
1651,3,evening
1651,4,evening
1652,1,evening
1652,2,night
1652,3,evening
1652,4,morning
1653,1,night
1653,2,morning
1653,3,evening
1653,4,evening
1654,1,night
1654,2,evening
1654,3,night
1654,4,evening
1655,1,night
1655,2,night
1655,3,morning
1655,4,evening
1656,1,evening
1656,2,night
1656,3,morning
1656,4,evening
1657,1,night
1657,2,night
1657,3,evening
1657,4,night
1658,1,morning
1658,2,night
1658,3,morning
1658,4,morning
1659,1,evening
1659,2,morning
1659,3,evening
1659,4,morning
1660,1,evening
1660,2,evening
1660,3,night
1660,4,night
1661,1,morning
1661,2,evening
1661,3,night
1661,4,morning
1662,1,evening
1662,2,morning
1662,3,morning
1662,4,night
1663,1,evening
1663,2,morning
1663,3,night
1663,4,night
1664,1,evening
1664,2,night
1664,3,night
1664,4,morning
1665,1,night
1665,2,morning
1665,3,evening
1665,4,night
1666,1,evening
1666,2,morning
1666,3,night
1666,4,morning
1667,1,morning
1667,2,evening
1667,3,evening
1667,4,evening
1668,1,evening
1668,2,night
1668,3,night
1668,4,night
1669,1,night
1669,2,night
1669,3,morning
1669,4,evening
1670,1,night
1670,2,morning
1670,3,evening
1670,4,night
1671,1,evening
1671,2,evening
1671,3,morning
1671,4,morning
1672,1,morning
1672,2,evening
1672,3,evening
1672,4,night
1673,1,morning
1673,2,night
1673,3,evening
1673,4,morning
1674,1,evening
1674,2,morning
1674,3,morning
1674,4,morning
1675,1,morning
1675,2,evening
1675,3,night
1675,4,evening
1676,1,evening
1676,2,evening
1676,3,morning
1676,4,evening
1677,1,evening
1677,2,morning
1677,3,morning
1677,4,night
1678,1,morning
1678,2,morning
1678,3,morning
1678,4,morning
1679,1,evening
1679,2,evening
1679,3,evening
1679,4,night
1680,1,night
1680,2,morning
1680,3,morning
1680,4,evening
1681,1,night
1681,2,night
1681,3,night
1681,4,evening
1682,1,morning
1682,2,night
1682,3,morning
1682,4,morning
1683,1,morning
1683,2,evening
1683,3,night
1683,4,morning
1684,1,evening
1684,2,night
1684,3,night
1684,4,night
1685,1,morning
1685,2,night
1685,3,evening
1685,4,night
1686,1,morning
1686,2,night
1686,3,morning
1686,4,evening
1687,1,evening
1687,2,night
1687,3,morning
1687,4,night
1688,1,morning
1688,2,morning
1688,3,night
1688,4,evening
1689,1,evening
1689,2,evening
1689,3,night
1689,4,morning
1690,1,morning
1690,2,evening
1690,3,night
1690,4,night
1691,1,evening
1691,2,morning
1691,3,evening
1691,4,morning
1692,1,morning
1692,2,morning
1692,3,night
1692,4,morning
1693,1,evening
1693,2,evening
1693,3,night
1693,4,morning
1694,1,night
1694,2,night
1694,3,morning
1694,4,morning
1695,1,night
1695,2,evening
1695,3,night
1695,4,morning
1696,1,morning
1696,2,night
1696,3,night
1696,4,night
1697,1,night
1697,2,night
1697,3,night
1697,4,morning
1698,1,night
1698,2,night
1698,3,night
1698,4,night
1699,1,evening
1699,2,morning
1699,3,morning
1699,4,morning
1700,1,night
1700,2,morning
1700,3,morning
1700,4,evening
1701,1,evening
1701,2,morning
1701,3,night
1701,4,night
1702,1,evening
1702,2,morning
1702,3,evening
1702,4,morning
1703,1,morning
1703,2,evening
1703,3,morning
1703,4,evening
1704,1,evening
1704,2,night
1704,3,evening
1704,4,evening
1705,1,morning
1705,2,morning
1705,3,morning
1705,4,evening
1706,1,night
1706,2,morning
1706,3,evening
1706,4,morning
1707,1,evening
1707,2,morning
1707,3,evening
1707,4,evening
1708,1,evening
1708,2,evening
1708,3,morning
1708,4,night
1709,1,night
1709,2,morning
1709,3,morning
1709,4,morning
1710,1,evening
1710,2,evening
1710,3,morning
1710,4,evening
1711,1,night
1711,2,evening
1711,3,morning
1711,4,morning
1712,1,evening
1712,2,evening
1712,3,morning
1712,4,evening
1713,1,morning
1713,2,morning
1713,3,morning
1713,4,night
1714,1,morning
1714,2,morning
1714,3,morning
1714,4,night
1715,1,morning
1715,2,night
1715,3,night
1715,4,evening
1716,1,evening
1716,2,night
1716,3,evening
1716,4,evening
1717,1,night
1717,2,morning
1717,3,morning
1717,4,evening
1718,1,evening
1718,2,morning
1718,3,night
1718,4,evening
1719,1,evening
1719,2,morning
1719,3,morning
1719,4,morning
1720,1,morning
1720,2,evening
1720,3,evening
1720,4,morning
1721,1,evening
1721,2,night
1721,3,morning
1721,4,night
1722,1,evening
1722,2,evening
1722,3,evening
1722,4,morning
1723,1,morning
1723,2,morning
1723,3,morning
1723,4,night
1724,1,night
1724,2,evening
1724,3,evening
1724,4,night
1725,1,morning
1725,2,morning
1725,3,night
1725,4,morning
1726,1,night
1726,2,evening
1726,3,night
1726,4,night
1727,1,night
1727,2,evening
1727,3,evening
1727,4,evening
1728,1,evening
1728,2,morning
1728,3,morning
1728,4,night
1729,1,morning
1729,2,evening
1729,3,evening
1729,4,morning
1730,1,night
1730,2,morning
1730,3,evening
1730,4,night
1731,1,morning
1731,2,morning
1731,3,evening
1731,4,morning
1732,1,evening
1732,2,night
1732,3,evening
1732,4,morning
1733,1,morning
1733,2,evening
1733,3,evening
1733,4,night
1734,1,evening
1734,2,night
1734,3,morning
1734,4,evening
1735,1,night
1735,2,evening
1735,3,night
1735,4,morning
1736,1,evening
1736,2,evening
1736,3,night
1736,4,night
1737,1,morning
1737,2,night
1737,3,evening
1737,4,evening
1738,1,night
1738,2,night
1738,3,evening
1738,4,night
1739,1,night
1739,2,night
1739,3,night
1739,4,morning
1740,1,evening
1740,2,evening
1740,3,evening
1740,4,night
1741,1,morning
1741,2,morning
1741,3,night
1741,4,night
1742,1,night
1742,2,morning
1742,3,morning
1742,4,night
1743,1,evening
1743,2,morning
1743,3,morning
1743,4,evening
1744,1,night
1744,2,evening
1744,3,evening
1744,4,morning
1745,1,morning
1745,2,night
1745,3,night
1745,4,evening
1746,1,morning
1746,2,morning
1746,3,night
1746,4,morning
1747,1,night
1747,2,morning
1747,3,night
1747,4,night
1748,1,evening
1748,2,evening
1748,3,morning
1748,4,evening
1749,1,evening
1749,2,morning
1749,3,evening
1749,4,evening
1750,1,night
1750,2,night
1750,3,evening
1750,4,night
1751,1,morning
1751,2,morning
1751,3,night
1751,4,evening
1752,1,evening
1752,2,morning
1752,3,morning
1752,4,night
1753,1,night
1753,2,evening
1753,3,night
1753,4,evening
1754,1,morning
1754,2,morning
1754,3,evening
1754,4,evening
1755,1,night
1755,2,evening
1755,3,morning
1755,4,evening
1756,1,morning
1756,2,evening
1756,3,night
1756,4,night
1757,1,morning
1757,2,morning
1757,3,night
1757,4,morning
1758,1,night
1758,2,morning
1758,3,night
1758,4,morning
1759,1,morning
1759,2,morning
1759,3,morning
1759,4,night
1760,1,night
1760,2,morning
1760,3,night
1760,4,morning
1761,1,evening
1761,2,evening
1761,3,evening
1761,4,night
1762,1,evening
1762,2,morning
1762,3,evening
1762,4,evening
1763,1,night
1763,2,evening
1763,3,night
1763,4,morning
1764,1,morning
1764,2,morning
1764,3,night
1764,4,night
1765,1,morning
1765,2,evening
1765,3,night
1765,4,night
1766,1,evening
1766,2,morning
1766,3,evening
1766,4,evening
1767,1,morning
1767,2,morning
1767,3,night
1767,4,night
1768,1,night
1768,2,evening
1768,3,morning
1768,4,evening
1769,1,night
1769,2,evening
1769,3,night
1769,4,night
1770,1,evening
1770,2,evening
1770,3,evening
1770,4,morning
1771,1,night
1771,2,night
1771,3,evening
1771,4,evening
1772,1,morning
1772,2,night
1772,3,night
1772,4,morning
1773,1,night
1773,2,evening
1773,3,evening
1773,4,morning
1774,1,evening
1774,2,morning
1774,3,morning
1774,4,evening
1775,1,evening
1775,2,morning
1775,3,evening
1775,4,morning
1776,1,night
1776,2,evening
1776,3,morning
1776,4,morning
1777,1,morning
1777,2,evening
1777,3,evening
1777,4,morning
1778,1,night
1778,2,morning
1778,3,evening
1778,4,evening
1779,1,morning
1779,2,night
1779,3,evening
1779,4,morning
1780,1,morning
1780,2,morning
1780,3,evening
1780,4,morning
1781,1,evening
1781,2,evening
1781,3,night
1781,4,night
1782,1,morning
1782,2,evening
1782,3,night
1782,4,morning
1783,1,morning
1783,2,night
1783,3,morning
1783,4,evening
1784,1,night
1784,2,evening
1784,3,morning
1784,4,night
1785,1,night
1785,2,evening
1785,3,morning
1785,4,night
1786,1,morning
1786,2,morning
1786,3,morning
1786,4,evening
1787,1,evening
1787,2,evening
1787,3,morning
1787,4,morning
1788,1,morning
1788,2,night
1788,3,evening
1788,4,morning
1789,1,evening
1789,2,morning
1789,3,night
1789,4,night
1790,1,night
1790,2,evening
1790,3,morning
1790,4,night
1791,1,night
1791,2,morning
1791,3,night
1791,4,morning
1792,1,evening
1792,2,evening
1792,3,morning
1792,4,morning
1793,1,morning
1793,2,morning
1793,3,evening
1793,4,night
1794,1,morning
1794,2,night
1794,3,night
1794,4,morning
1795,1,night
1795,2,evening
1795,3,evening
1795,4,evening
1796,1,night
1796,2,morning
1796,3,morning
1796,4,morning
1797,1,night
1797,2,morning
1797,3,morning
1797,4,morning
1798,1,evening
1798,2,night
1798,3,morning
1798,4,morning
1799,1,evening
1799,2,night
1799,3,morning
1799,4,morning
1800,1,night
1800,2,night
1800,3,evening
1800,4,night
1801,1,evening
1801,2,morning
1801,3,night
1801,4,morning
1802,1,morning
1802,2,evening
1802,3,evening
1802,4,evening
1803,1,night
1803,2,morning
1803,3,night
1803,4,morning
1804,1,evening
1804,2,night
1804,3,night
1804,4,night
1805,1,night
1805,2,evening
1805,3,night
1805,4,morning
1806,1,evening
1806,2,morning
1806,3,morning
1806,4,morning
1807,1,night
1807,2,evening
1807,3,evening
1807,4,night
1808,1,evening
1808,2,night
1808,3,morning
1808,4,evening
1809,1,evening
1809,2,night
1809,3,night
1809,4,night
1810,1,night
1810,2,night
1810,3,night
1810,4,morning
1811,1,morning
1811,2,evening
1811,3,evening
1811,4,evening
1812,1,morning
1812,2,night
1812,3,morning
1812,4,night
1813,1,evening
1813,2,morning
1813,3,morning
1813,4,evening
1814,1,night
1814,2,night
1814,3,night
1814,4,evening
1815,1,evening
1815,2,night
1815,3,evening
1815,4,evening
1816,1,evening
1816,2,night
1816,3,evening
1816,4,evening
1817,1,morning
1817,2,evening
1817,3,evening
1817,4,morning
1818,1,morning
1818,2,night
1818,3,morning
1818,4,morning
1819,1,evening
1819,2,morning
1819,3,morning
1819,4,morning
1820,1,morning
1820,2,morning
1820,3,night
1820,4,evening
1821,1,night
1821,2,night
1821,3,evening
1821,4,evening
1822,1,evening
1822,2,evening
1822,3,night
1822,4,night
1823,1,night
1823,2,morning
1823,3,night
1823,4,night
1824,1,evening
1824,2,night
1824,3,night
1824,4,evening
1825,1,morning
1825,2,evening
1825,3,evening
1825,4,evening
1826,1,night
1826,2,evening
1826,3,morning
1826,4,night
1827,1,morning
1827,2,evening
1827,3,night
1827,4,night
1828,1,night
1828,2,morning
1828,3,morning
1828,4,morning
1829,1,evening
1829,2,evening
1829,3,morning
1829,4,morning
1830,1,night
1830,2,evening
1830,3,morning
1830,4,night
1831,1,evening
1831,2,evening
1831,3,evening
1831,4,morning
1832,1,night
1832,2,morning
1832,3,morning
1832,4,night
1833,1,night
1833,2,night
1833,3,night
1833,4,morning
1834,1,morning
1834,2,evening
1834,3,night
1834,4,night
1835,1,evening
1835,2,night
1835,3,evening
1835,4,morning
1836,1,evening
1836,2,evening
1836,3,night
1836,4,night
1837,1,morning
1837,2,night
1837,3,night
1837,4,evening
1838,1,evening
1838,2,night
1838,3,evening
1838,4,morning
1839,1,morning
1839,2,night
1839,3,evening
1839,4,night
1840,1,morning
1840,2,morning
1840,3,night
1840,4,evening
1841,1,evening
1841,2,night
1841,3,evening
1841,4,night
1842,1,evening
1842,2,morning
1842,3,morning
1842,4,morning
1843,1,morning
1843,2,night
1843,3,evening
1843,4,night
1844,1,night
1844,2,evening
1844,3,night
1844,4,evening
1845,1,morning
1845,2,morning
1845,3,evening
1845,4,morning
1846,1,night
1846,2,evening
1846,3,night
1846,4,evening
1847,1,evening
1847,2,night
1847,3,morning
1847,4,morning
1848,1,morning
1848,2,night
1848,3,evening
1848,4,night
1849,1,morning
1849,2,night
1849,3,morning
1849,4,evening
1850,1,night
1850,2,evening
1850,3,morning
1850,4,morning
1851,1,evening
1851,2,evening
1851,3,night
1851,4,evening
1852,1,morning
1852,2,evening
1852,3,morning
1852,4,morning
1853,1,morning
1853,2,night
1853,3,evening
1853,4,evening
1854,1,morning
1854,2,morning
1854,3,morning
1854,4,evening
1855,1,night
1855,2,morning
1855,3,night
1855,4,night
1856,1,night
1856,2,night
1856,3,night
1856,4,morning
1857,1,evening
1857,2,night
1857,3,morning
1857,4,evening
1858,1,evening
1858,2,evening
1858,3,evening
1858,4,morning
1859,1,evening
1859,2,night
1859,3,morning
1859,4,morning
1860,1,morning
1860,2,evening
1860,3,morning
1860,4,night
1861,1,morning
1861,2,morning
1861,3,evening
1861,4,evening
1862,1,morning
1862,2,morning
1862,3,night
1862,4,night
1863,1,night
1863,2,night
1863,3,morning
1863,4,morning
1864,1,night
1864,2,evening
1864,3,morning
1864,4,night
1865,1,night
1865,2,night
1865,3,evening
1865,4,night
1866,1,evening
1866,2,night
1866,3,night
1866,4,night
1867,1,morning
1867,2,night
1867,3,morning
1867,4,morning
1868,1,night
1868,2,night
1868,3,evening
1868,4,morning
1869,1,night
1869,2,morning
1869,3,morning
1869,4,night
1870,1,morning
1870,2,night
1870,3,evening
1870,4,night
1871,1,morning
1871,2,evening
1871,3,evening
1871,4,night
1872,1,morning
1872,2,night
1872,3,night
1872,4,night
1873,1,morning
1873,2,morning
1873,3,night
1873,4,morning
1874,1,night
1874,2,evening
1874,3,morning
1874,4,night
1875,1,morning
1875,2,evening
1875,3,night
1875,4,night
1876,1,morning
1876,2,night
1876,3,evening
1876,4,morning
1877,1,night
1877,2,morning
1877,3,evening
1877,4,night
1878,1,night
1878,2,evening
1878,3,night
1878,4,night
1879,1,morning
1879,2,morning
1879,3,evening
1879,4,evening
1880,1,morning
1880,2,morning
1880,3,evening
1880,4,morning
1881,1,morning
1881,2,morning
1881,3,night
1881,4,evening
1882,1,morning
1882,2,morning
1882,3,evening
1882,4,morning
